SMILES,V
C1(OC(=O)C)C(OC(OC2CC(CC(OC(=O)C)C=2OC(=O)C)C(=O)OC)C(C1OC(=O)C)OC(C)=O)COC(=O)C,3.796500023
C(C)(OCC1C(C(OC(C)=O)C(C(OC2CC(CC(C=2OC(C)=O)OC(C)=O)C(OC)=O)O1)OC(C)=O)OC(=O)C)=O,3.796500023
O(C(=O)C)C1CC(C(=O)OC)CC(OC2OC(C(OC(C)=O)C(C2OC(C)=O)OC(=O)C)COC(=O)C)=C1OC(=O)C,3.796500023
C(C)(OC1C(C(C(OC1COC(C)=O)OC1CC(CC(C=1OC(C)=O)OC(C)=O)C(=O)OC)OC(=O)C)OC(=O)C)=O,3.796500023
C(OC1CC(CC(=C1OC(=O)C)OC1OC(C(OC(=O)C)C(OC(=O)C)C1OC(=O)C)COC(=O)C)C(OC)=O)(C)=O,3.796500023
O(C(=O)C1CC(OC(=O)C)C(=C(OC2C(OC(=O)C)C(C(OC(=O)C)C(COC(C)=O)O2)OC(C)=O)C1)OC(=O)C)C,3.796500023
C1(OC(C)=O)=C(OC2C(OC(C)=O)C(C(OC(=O)C)C(O2)COC(C)=O)OC(C)=O)CC(CC1OC(=O)C)C(OC)=O,3.796500023
C1C(C(OC(C)=O)=C(CC1C(=O)OC)OC1C(OC(C)=O)C(C(C(O1)COC(=O)C)OC(=O)C)OC(C)=O)OC(C)=O,3.796500023
C1(OC(C)=O)C(OC(C)=O)C(C(COC(C)=O)OC1OC1CC(CC(C=1OC(=O)C)OC(C)=O)C(OC)=O)OC(=O)C,3.796500023
O=C(C1CC(OC2C(C(OC(C)=O)C(C(O2)COC(C)=O)OC(C)=O)OC(C)=O)=C(OC(C)=O)C(OC(C)=O)C1)OC,3.796500023
O(C(C)=O)C1C(OC(=O)C)C(OC2=C(C(CC(C(=O)OC)C2)OC(=O)C)OC(C)=O)OC(C1OC(=O)C)COC(C)=O,3.796500023
C(=O)(C)OC1C(OC(=O)C)C(OC2CC(CC(OC(C)=O)C=2OC(=O)C)C(=O)OC)OC(COC(C)=O)C1OC(C)=O,3.796500023
CC(OC1=C(CC(C(OC)=O)CC1OC(C)=O)OC1OC(C(C(C1OC(C)=O)OC(=O)C)OC(C)=O)COC(=O)C)=O,3.796500023
C1(=C(OC2OC(COC(C)=O)C(C(C2OC(C)=O)OC(=O)C)OC(=O)C)CC(C(=O)OC)CC1OC(=O)C)OC(C)=O,3.796500023
CC(OCC1OC(OC2CC(C(OC)=O)CC(C=2OC(C)=O)OC(=O)C)C(C(OC(C)=O)C1OC(C)=O)OC(C)=O)=O,3.796500023
O=C(C)OC1C(C(C(OC1OC1CC(C(=O)OC)CC(C=1OC(=O)C)OC(=O)C)COC(C)=O)OC(C)=O)OC(=O)C,3.796500023
C(=O)(C)OC1=C(CC(C(OC)=O)CC1OC(=O)C)OC1C(OC(=O)C)C(C(OC(=O)C)C(O1)COC(C)=O)OC(=O)C,3.796500023
CC(=O)OC1C(OC(COC(C)=O)C(C1OC(C)=O)OC(=O)C)OC1=C(OC(=O)C)C(OC(C)=O)CC(C(=O)OC)C1,3.796500023
CC(OC1C(OC(C)=O)C(OC(C)=O)C(OC1OC1=C(OC(=O)C)C(CC(C(=O)OC)C1)OC(=O)C)COC(C)=O)=O,3.796500023
O(C1C(C(OC(=O)C)C(OC1COC(C)=O)OC1=C(OC(=O)C)C(OC(C)=O)CC(C1)C(OC)=O)OC(=O)C)C(C)=O,3.796500023
O(C(=O)C)C1C(C(OC(COC(C)=O)C1OC(=O)C)OC1=C(OC(C)=O)C(CC(C1)C(=O)OC)OC(=O)C)OC(C)=O,3.796500023
C(=O)(OC1C(OC(=O)C)CC(C(OC)=O)CC=1OC1C(OC(C)=O)C(C(OC(C)=O)C(O1)COC(C)=O)OC(=O)C)C,3.796500023
CC(=O)OC1C(OC2CC(CC(C=2OC(C)=O)OC(C)=O)C(=O)OC)OC(C(OC(=O)C)C1OC(C)=O)COC(C)=O,3.796500023
O(C1C(OC(=O)C)C(OC(OC2CC(C(OC)=O)CC(OC(=O)C)C=2OC(C)=O)C1OC(=O)C)COC(=O)C)C(C)=O,3.796500023
C(C)(OC1C(OC(C)=O)C(OC(=O)C)C(OC2CC(CC(C=2OC(=O)C)OC(=O)C)C(=O)OC)OC1COC(C)=O)=O,3.796500023
C(OC1C(OC(C)=O)C(OC2=C(C(OC(C)=O)CC(C2)C(=O)OC)OC(C)=O)OC(C1OC(C)=O)COC(=O)C)(=O)C,3.796500023
O=C(C)OC1C(OC(OC2CC(CC(OC(=O)C)C=2OC(=O)C)C(OC)=O)C(C1OC(=O)C)OC(=O)C)COC(=O)C,3.796500023
CC(OC1C(=C(OC2OC(COC(C)=O)C(C(OC(=O)C)C2OC(C)=O)OC(=O)C)CC(C1)C(=O)OC)OC(=O)C)=O,3.796500023
O=C(OC1C(OC(C)=O)CC(C(OC)=O)CC=1OC1C(C(C(OC(=O)C)C(COC(=O)C)O1)OC(C)=O)OC(C)=O)C,3.796500023
O(C(C)=O)C1C(C(C(OC2=C(C(CC(C(OC)=O)C2)OC(C)=O)OC(=O)C)OC1COC(C)=O)OC(C)=O)OC(=O)C,3.796500023
CC(OC1C(OC(OC2=C(OC(=O)C)C(OC(C)=O)CC(C2)C(OC)=O)C(C1OC(C)=O)OC(C)=O)COC(C)=O)=O,3.796500023
C(OC)(=O)C1CC(=C(C(C1)OC(C)=O)OC(C)=O)OC1OC(C(C(C1OC(C)=O)OC(C)=O)OC(C)=O)COC(C)=O,3.796500023
C1(OC2C(C(OC(=O)C)C(OC(=O)C)C(O2)COC(C)=O)OC(=O)C)CC(C(=O)OC)CC(OC(=O)C)C=1OC(=O)C,3.796500023
C1(OC(=O)C)C(C(C(COC(C)=O)OC1OC1=C(OC(C)=O)C(OC(C)=O)CC(C(OC)=O)C1)OC(C)=O)OC(C)=O,3.796500023
O=C(OC1C(C(C(OC2=C(OC(=O)C)C(OC(=O)C)CC(C2)C(OC)=O)OC1COC(C)=O)OC(=O)C)OC(C)=O)C,3.796500023
C(OC1C(OC(=O)C)C(OC(C)=O)C(OC1OC1CC(C(=O)OC)CC(C=1OC(C)=O)OC(C)=O)COC(C)=O)(C)=O,3.796500023
C1(C(OC2CC(CC(OC(C)=O)C=2OC(=O)C)C(OC)=O)OC(COC(C)=O)C(OC(=O)C)C1OC(=O)C)OC(=O)C,3.796500023
C1(OC2=C(OC(=O)C)C(OC(=O)C)CC(C(=O)OC)C2)C(C(C(OC(=O)C)C(O1)COC(=O)C)OC(=O)C)OC(=O)C,3.796500023
O1C(C(C(OC(C)=O)C(OC(C)=O)C1OC1CC(CC(OC(C)=O)C=1OC(=O)C)C(OC)=O)OC(C)=O)COC(=O)C,3.796500023
O(C1C(C(C(OC1COC(=O)C)OC1=C(OC(C)=O)C(OC(C)=O)CC(C1)C(OC)=O)OC(C)=O)OC(C)=O)C(C)=O,3.796500023
O=C(C)OCC1C(OC(C)=O)C(C(OC(C)=O)C(O1)OC1=C(OC(=O)C)C(OC(=O)C)CC(C(OC)=O)C1)OC(C)=O,3.796500023
CC(OC1C(OC(=O)C)C(C(COC(C)=O)OC1OC1=C(OC(=O)C)C(CC(C(OC)=O)C1)OC(C)=O)OC(=O)C)=O,3.796500023
C1(CC(C(OC(C)=O)=C(C1)OC1C(OC(=O)C)C(OC(C)=O)C(OC(=O)C)C(COC(=O)C)O1)OC(C)=O)C(OC)=O,3.796500023
O=C(OC1C(COC(C)=O)OC(C(C1OC(=O)C)OC(=O)C)OC1CC(C(=O)OC)CC(C=1OC(=O)C)OC(C)=O)C,3.796500023
O1C(C(C(C(C1COC(=O)C)OC(=O)C)OC(C)=O)OC(=O)C)OC1CC(C(OC)=O)CC(C=1OC(C)=O)OC(C)=O,3.796500023
O(C(=O)C)C1C(C(OC2CC(C(=O)OC)CC(C=2OC(=O)C)OC(=O)C)OC(COC(=O)C)C1OC(=O)C)OC(=O)C,3.796500023
CC(OCC1C(OC(=O)C)C(C(C(O1)OC1CC(C(=O)OC)CC(OC(=O)C)C=1OC(C)=O)OC(=O)C)OC(C)=O)=O,3.796500023
C1(C(OC(=O)C)C(OC(C1OC(C)=O)COC(C)=O)OC1=C(OC(=O)C)C(CC(C(OC)=O)C1)OC(C)=O)OC(=O)C,3.796500023
C1(C(OC(=O)C)C(C(OC1OC1=C(OC(C)=O)C(OC(=O)C)CC(C1)C(=O)OC)COC(=O)C)OC(=O)C)OC(=O)C,3.796500023
C(OC1C(OC(C)=O)CC(C(OC)=O)CC=1OC1OC(C(OC(C)=O)C(OC(=O)C)C1OC(=O)C)COC(=O)C)(=O)C,3.796500023
O(C(=O)C1CC(OC(C)=O)C(OC(=O)C)=C(OC2C(C(C(OC(=O)C)C(O2)COC(C)=O)OC(C)=O)OC(=O)C)C1)C,3.796500023
O=C(OC1C(OC(C)=O)C(OC(C1OC(=O)C)OC1=C(OC(C)=O)C(CC(C(=O)OC)C1)OC(C)=O)COC(=O)C)C,3.796500023
C1C(C(=O)OC)CC(OC2C(C(C(OC(=O)C)C(COC(C)=O)O2)OC(=O)C)OC(=O)C)=C(C1OC(C)=O)OC(=O)C,3.796500023
CC(=O)OC1C(=C(CC(C1)C(OC)=O)OC1C(C(C(OC(=O)C)C(O1)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,3.796500023
O(C(C)=O)C1C(OC(C)=O)CC(CC=1OC1C(OC(C)=O)C(OC(=O)C)C(OC(C)=O)C(COC(C)=O)O1)C(OC)=O,3.796500023
C(OCC1C(OC(C)=O)C(OC(=O)C)C(C(OC2CC(CC(C=2OC(C)=O)OC(=O)C)C(=O)OC)O1)OC(=O)C)(C)=O,3.796500023
C1(OC(=O)C)CC(C(=O)OC)CC(=C1OC(=O)C)OC1C(C(C(C(O1)COC(C)=O)OC(=O)C)OC(C)=O)OC(C)=O,3.796500023
C(C)(OCC1OC(C(OC(=O)C)C(C1OC(C)=O)OC(C)=O)OC1CC(CC(OC(=O)C)C=1OC(C)=O)C(OC)=O)=O,3.796500023
C1(OC(C(OC(C)=O)C(C1OC(C)=O)OC(=O)C)OC1CC(C(OC)=O)CC(C=1OC(C)=O)OC(=O)C)COC(C)=O,3.796500023
CC(=O)OC1C(CC(CC=1OC1OC(C(OC(=O)C)C(OC(C)=O)C1OC(=O)C)COC(=O)C)C(=O)OC)OC(=O)C,3.796500023
C(OC1CC(CC(=C1OC(C)=O)OC1OC(COC(C)=O)C(OC(=O)C)C(C1OC(C)=O)OC(=O)C)C(OC)=O)(=O)C,3.796500023
O(C)C(C1CC(OC2OC(C(OC(=O)C)C(OC(C)=O)C2OC(C)=O)COC(C)=O)=C(C(OC(C)=O)C1)OC(=O)C)=O,3.796500023
O=C(C)OC1C(OC2CC(CC(OC(C)=O)C=2OC(C)=O)C(OC)=O)OC(C(C1OC(C)=O)OC(C)=O)COC(C)=O,3.796500023
C1(OC(C)=O)=C(CC(C(OC)=O)CC1OC(=O)C)OC1C(OC(C)=O)C(OC(=O)C)C(C(COC(=O)C)O1)OC(=O)C,3.796500023
O(C(C)=O)C1C(OC(=O)C)C(OC(C1OC(=O)C)COC(=O)C)OC1=C(OC(=O)C)C(CC(C(OC)=O)C1)OC(C)=O,3.796500023
C(OCC1C(OC(C)=O)C(C(OC(C)=O)C(OC2CC(C(OC)=O)CC(OC(=O)C)C=2OC(=O)C)O1)OC(C)=O)(=O)C,3.796500023
C(OC(C)=O)C1C(C(C(C(OC2CC(C(=O)OC)CC(C=2OC(C)=O)OC(C)=O)O1)OC(C)=O)OC(C)=O)OC(=O)C,3.796500023
O(C1OC(C(C(OC(=O)C)C1OC(C)=O)OC(=O)C)COC(C)=O)C1CC(CC(OC(C)=O)C=1OC(=O)C)C(=O)OC,3.796500023
O(C(C1CC(OC2C(OC(C)=O)C(C(OC(C)=O)C(COC(=O)C)O2)OC(C)=O)=C(OC(=O)C)C(C1)OC(C)=O)=O)C,3.796500023
O(C(C1CC(=C(OC(=O)C)C(OC(=O)C)C1)OC1C(C(C(OC(C)=O)C(COC(=O)C)O1)OC(=O)C)OC(C)=O)=O)C,3.796500023
C1C(C(OC)=O)CC(OC2OC(COC(C)=O)C(C(OC(C)=O)C2OC(=O)C)OC(=O)C)=C(C1OC(C)=O)OC(=O)C,3.796500023
C(C1C(C(C(C(OC2=C(C(OC(=O)C)CC(C2)C(=O)OC)OC(=O)C)O1)OC(=O)C)OC(=O)C)OC(C)=O)OC(=O)C,3.796500023
O=C(C)OCC1C(C(C(OC(C)=O)C(OC2=C(OC(C)=O)C(CC(C2)C(=O)OC)OC(C)=O)O1)OC(C)=O)OC(C)=O,3.796500023
O(C(=O)C)C1C(C(C(COC(=O)C)OC1OC1=C(OC(=O)C)C(CC(C1)C(OC)=O)OC(=O)C)OC(=O)C)OC(C)=O,3.796500023
CC(=O)OC1C(C(OC(C)=O)C(COC(C)=O)OC1OC1=C(OC(C)=O)C(OC(=O)C)CC(C(OC)=O)C1)OC(C)=O,3.796500023
C(C)(=O)OC1CC(CC(=C1OC(=O)C)OC1C(C(OC(=O)C)C(OC(=O)C)C(COC(=O)C)O1)OC(C)=O)C(OC)=O,3.796500023
C(C1C(OC(=O)C)C(C(C(O1)OC1CC(C(OC)=O)CC(OC(=O)C)C=1OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,3.796500023
c1c(ccc([Si]2(C(C)(C=C)C)CCC(CC2)C(C)(C)C)c1)-c1ccccc1,3.33240002
C(C)(C=C)([Si]1(c2ccc(cc2)-c2ccccc2)CCC(CC1)C(C)(C)C)C,3.33240002
C1CC(CC[Si]1(c1ccc(-c2ccccc2)cc1)C(C=C)(C)C)C(C)(C)C,3.33240002
c1cc(-c2ccc(cc2)[Si]2(CCC(CC2)C(C)(C)C)C(C)(C)C=C)ccc1,3.33240002
CC(C=C)([Si]1(CCC(CC1)C(C)(C)C)c1ccc(-c2ccccc2)cc1)C,3.33240002
C1C(C(C)(C)C)CC[Si](c2ccc(-c3ccccc3)cc2)(C(C)(C)C=C)C1,3.33240002
CC(C)(C=C)[Si]1(CCC(C(C)(C)C)CC1)c1ccc(cc1)-c1ccccc1,3.33240002
c1ccccc1-c1ccc([Si]2(CCC(CC2)C(C)(C)C)C(C=C)(C)C)cc1,3.33240002
c1c(ccc(c1)-c1ccccc1)[Si]1(C(C=C)(C)C)CCC(C(C)(C)C)CC1,3.33240002
C1C[Si](c2ccc(cc2)-c2ccccc2)(C(C)(C=C)C)CCC1C(C)(C)C,3.33240002
C1C[Si](c2ccc(cc2)-c2ccccc2)(CCC1C(C)(C)C)C(C)(C)C=C,3.33240002
c1cc(ccc1-c1ccccc1)[Si]1(CCC(C(C)(C)C)CC1)C(C=C)(C)C,3.33240002
C1C[Si](CCC1C(C)(C)C)(c1ccc(-c2ccccc2)cc1)C(C)(C)C=C,3.33240002
c1(-c2ccc(cc2)[Si]2(C(C)(C=C)C)CCC(C(C)(C)C)CC2)ccccc1,3.33240002
c1cc(ccc1-c1ccccc1)[Si]1(C(C)(C)C=C)CCC(C(C)(C)C)CC1,3.33240002
c1(ccc([Si]2(C(C=C)(C)C)CCC(C(C)(C)C)CC2)cc1)-c1ccccc1,3.33240002
C=CC(C)(C)[Si]1(c2ccc(-c3ccccc3)cc2)CCC(C(C)(C)C)CC1,3.33240002
c1cc(ccc1)-c1ccc(cc1)[Si]1(C(C)(C)C=C)CCC(CC1)C(C)(C)C,3.33240002
CC(C1CC[Si](CC1)(c1ccc(-c2ccccc2)cc1)C(C)(C=C)C)(C)C,3.33240002
c1ccc(cc1)-c1ccc([Si]2(C(C=C)(C)C)CCC(CC2)C(C)(C)C)cc1,3.33240002
c1cccc(c1)-c1ccc([Si]2(CCC(CC2)C(C)(C)C)C(C)(C=C)C)cc1,3.33240002
C1C(CC[Si](c2ccc(cc2)-c2ccccc2)(C(C)(C)C=C)C1)C(C)(C)C,3.33240002
c1cc(ccc1-c1ccccc1)[Si]1(C(C)(C)C=C)CCC(C(C)(C)C)CC1,3.33240002
C1CC(CC[Si]1(C(C)(C=C)C)c1ccc(cc1)-c1ccccc1)C(C)(C)C,3.33240002
C=CC(C)(C)[Si]1(CCC(CC1)C(C)(C)C)c1ccc(-c2ccccc2)cc1,3.33240002
CC(C1CC[Si](CC1)(C(C)(C)C=C)c1ccc(-c2ccccc2)cc1)(C)C,3.33240002
CC(C)([Si]1(c2ccc(cc2)-c2ccccc2)CCC(C(C)(C)C)CC1)C=C,3.33240002
CC(C)(C1CC[Si](CC1)(C(C)(C)C=C)c1ccc(cc1)-c1ccccc1)C,3.33240002
[Si]1(CCC(C(C)(C)C)CC1)(c1ccc(cc1)-c1ccccc1)C(C)(C)C=C,3.33240002
c1(ccccc1)-c1ccc([Si]2(CCC(CC2)C(C)(C)C)C(C)(C=C)C)cc1,3.33240002
c1ccc(cc1)-c1ccc(cc1)[Si]1(C(C)(C)C=C)CCC(C(C)(C)C)CC1,3.33240002
[Si]1(c2ccc(-c3ccccc3)cc2)(CCC(C(C)(C)C)CC1)C(C)(C)C=C,3.33240002
c1c(ccc(c1)-c1ccccc1)[Si]1(C(C)(C=C)C)CCC(CC1)C(C)(C)C,3.33240002
CC(C)(C=C)[Si]1(c2ccc(cc2)-c2ccccc2)CCC(C(C)(C)C)CC1,3.33240002
C=CC(C)([Si]1(CCC(C(C)(C)C)CC1)c1ccc(-c2ccccc2)cc1)C,3.33240002
C1C[Si](c2ccc(cc2)-c2ccccc2)(CCC1C(C)(C)C)C(C)(C)C=C,3.33240002
c1(ccc(cc1)-c1ccccc1)[Si]1(C(C=C)(C)C)CCC(C(C)(C)C)CC1,3.33240002
C=CC([Si]1(CCC(CC1)C(C)(C)C)c1ccc(cc1)-c1ccccc1)(C)C,3.33240002
c1ccc(cc1)-c1ccc(cc1)[Si]1(C(C=C)(C)C)CCC(C(C)(C)C)CC1,3.33240002
C1C[Si](C(C)(C)C=C)(c2ccc(cc2)-c2ccccc2)CCC1C(C)(C)C,3.33240002
c1ccc(cc1)-c1ccc(cc1)[Si]1(CCC(C(C)(C)C)CC1)C(C)(C)C=C,3.33240002
c1cc(ccc1-c1ccccc1)[Si]1(C(C)(C)C=C)CCC(C(C)(C)C)CC1,3.33240002
c1cc(-c2ccccc2)ccc1[Si]1(C(C)(C)C=C)CCC(C(C)(C)C)CC1,3.33240002
c1cc(-c2ccc([Si]3(CCC(C(C)(C)C)CC3)C(C=C)(C)C)cc2)ccc1,3.33240002
c1c(-c2ccccc2)ccc([Si]2(C(C)(C)C=C)CCC(CC2)C(C)(C)C)c1,3.33240002
c1cc(ccc1)-c1ccc(cc1)[Si]1(C(C)(C=C)C)CCC(CC1)C(C)(C)C,3.33240002
C=CC(C)([Si]1(CCC(CC1)C(C)(C)C)c1ccc(-c2ccccc2)cc1)C,3.33240002
[Si]1(C(C)(C)C=C)(CCC(CC1)C(C)(C)C)c1ccc(cc1)-c1ccccc1,3.33240002
C1[Si](C(C)(C=C)C)(CCC(C(C)(C)C)C1)c1ccc(-c2ccccc2)cc1,3.33240002
c1c(ccc(c1)[Si]1(CCC(C(C)(C)C)CC1)C(C)(C=C)C)-c1ccccc1,3.33240002
c1c([Si]2(C(C)(C)C=C)CCC(C(C)(C)C)CC2)ccc(c1)-c1ccccc1,3.33240002
C(=C)C([Si]1(CCC(CC1)C(C)(C)C)c1ccc(-c2ccccc2)cc1)(C)C,3.33240002
c1ccc(cc1)-c1ccc([Si]2(CCC(CC2)C(C)(C)C)C(C)(C=C)C)cc1,3.33240002
c1ccc(cc1)-c1ccc([Si]2(C(C=C)(C)C)CCC(C(C)(C)C)CC2)cc1,3.33240002
C1C[Si](CCC1C(C)(C)C)(C(C)(C)C=C)c1ccc(-c2ccccc2)cc1,3.33240002
c1cccc(-c2ccc([Si]3(C(C)(C)C=C)CCC(C(C)(C)C)CC3)cc2)c1,3.33240002
c1(-c2ccccc2)ccc([Si]2(CCC(CC2)C(C)(C)C)C(C)(C)C=C)cc1,3.33240002
C=CC(C)([Si]1(c2ccc(cc2)-c2ccccc2)CCC(C(C)(C)C)CC1)C,3.33240002
c1c(-c2ccccc2)ccc([Si]2(CCC(C(C)(C)C)CC2)C(C)(C)C=C)c1,3.33240002
C1CC(CC[Si]1(c1ccc(-c2ccccc2)cc1)C(C)(C=C)C)C(C)(C)C,3.33240002
c1(-c2ccc(cc2)[Si]2(CCC(C(C)(C)C)CC2)C(C)(C)C=C)ccccc1,3.33240002
c1(ccc(cc1)[Si]1(CCC(C(C)(C)C)CC1)C(C)(C=C)C)-c1ccccc1,3.33240002
c1cccc(c1)-c1ccc([Si]2(C(C)(C=C)C)CCC(C(C)(C)C)CC2)cc1,3.33240002
C=CC(C)(C)[Si]1(c2ccc(cc2)-c2ccccc2)CCC(C(C)(C)C)CC1,3.33240002
C1CC(CC[Si]1(c1ccc(-c2ccccc2)cc1)C(C)(C)C=C)C(C)(C)C,3.33240002
C1(C(C)(C)C)CC[Si](c2ccc(cc2)-c2ccccc2)(CC1)C(C)(C)C=C,3.33240002
c1cccc(-c2ccc([Si]3(C(C)(C=C)C)CCC(CC3)C(C)(C)C)cc2)c1,3.33240002
c1c(ccc(c1)-c1ccccc1)[Si]1(CCC(CC1)C(C)(C)C)C(C)(C=C)C,3.33240002
c1c(-c2ccccc2)ccc([Si]2(CCC(CC2)C(C)(C)C)C(C)(C=C)C)c1,3.33240002
C(C)([Si]1(c2ccc(-c3ccccc3)cc2)CCC(CC1)C(C)(C)C)(C=C)C,3.33240002
c1(-c2ccc(cc2)[Si]2(C(C)(C)C=C)CCC(CC2)C(C)(C)C)ccccc1,3.33240002
CC(C)(C1CC[Si](CC1)(C(C)(C=C)C)c1ccc(cc1)-c1ccccc1)C,3.33240002
c1c(ccc(c1)-c1ccccc1)[Si]1(C(C)(C=C)C)CCC(C(C)(C)C)CC1,3.33240002
C1CC(C(C)(C)C)CC[Si]1(c1ccc(cc1)-c1ccccc1)C(C)(C=C)C,3.33240002
C1CC(C(C)(C)C)CC[Si]1(c1ccc(-c2ccccc2)cc1)C(C)(C)C=C,3.33240002
c1(ccc(cc1)[Si]1(C(C=C)(C)C)CCC(C(C)(C)C)CC1)-c1ccccc1,3.33240002
C1CC(CC[Si]1(c1ccc(cc1)-c1ccccc1)C(C=C)(C)C)C(C)(C)C,3.33240002
C(=C)C(C)([Si]1(CCC(CC1)C(C)(C)C)c1ccc(-c2ccccc2)cc1)C,3.33240002
C(C=C)([Si]1(c2ccc(cc2)-c2ccccc2)CCC(CC1)C(C)(C)C)(C)C,3.33240002
c1cccc(c1)-c1ccc(cc1)[Si]1(CCC(C(C)(C)C)CC1)C(C)(C=C)C,3.33240002
C(=C)C(C)([Si]1(c2ccc(-c3ccccc3)cc2)CCC(C(C)(C)C)CC1)C,3.33240002
c1(ccc(-c2ccccc2)cc1)[Si]1(CCC(CC1)C(C)(C)C)C(C)(C)C=C,3.33240002
c1([Si]2(CCC(C(C)(C)C)CC2)C(C=C)(C)C)ccc(cc1)-c1ccccc1,3.33240002
c1cc(-c2ccccc2)ccc1[Si]1(CCC(C(C)(C)C)CC1)C(C)(C=C)C,3.33240002
CC(C)(C1CC[Si](C(C=C)(C)C)(c2ccc(-c3ccccc3)cc2)CC1)C,3.33240002
C1CC(CC[Si]1(C(C)(C=C)C)c1ccc(-c2ccccc2)cc1)C(C)(C)C,3.33240002
c1cc(ccc1-c1ccccc1)[Si]1(CCC(CC1)C(C)(C)C)C(C=C)(C)C,3.33240002
c1ccccc1-c1ccc([Si]2(C(C)(C)C=C)CCC(C(C)(C)C)CC2)cc1,3.33240002
c1cc(ccc1-c1ccccc1)[Si]1(C(C)(C)C=C)CCC(CC1)C(C)(C)C,3.33240002
C(C)(C)(C)C1CC[Si](C(C)(C)C=C)(c2ccc(-c3ccccc3)cc2)CC1,3.33240002
c1(ccc(cc1)[Si]1(C(C=C)(C)C)CCC(CC1)C(C)(C)C)-c1ccccc1,3.33240002
c1cc(ccc1-c1ccccc1)[Si]1(C(C=C)(C)C)CCC(C(C)(C)C)CC1,3.33240002
CC(C1CC[Si](C(C)(C)C=C)(CC1)c1ccc(cc1)-c1ccccc1)(C)C,3.33240002
C=CC(C)(C)[Si]1(CCC(CC1)C(C)(C)C)c1ccc(-c2ccccc2)cc1,3.33240002
[Si]1(c2ccc(cc2)-c2ccccc2)(C(C=C)(C)C)CCC(CC1)C(C)(C)C,3.33240002
c1c(-c2ccccc2)ccc(c1)[Si]1(C(C)(C)C=C)CCC(C(C)(C)C)CC1,3.33240002
CC(C)(C)C1CC[Si](C(C)(C)C=C)(CC1)c1ccc(-c2ccccc2)cc1,3.33240002
CC(C=C)(C)[Si]1(CCC(CC1)C(C)(C)C)c1ccc(-c2ccccc2)cc1,3.33240002
c1cc(-c2ccccc2)ccc1[Si]1(C(C)(C=C)C)CCC(C(C)(C)C)CC1,3.33240002
CC(C)(C)C1CC[Si](c2ccc(-c3ccccc3)cc2)(C(C)(C)C=C)CC1,3.33240002
N1=S=C(c2ccccc2)C(=O)O1,3.34340002
c1cccc(c1)C1=S=NOC1=O,3.34340002
O1C(=O)C(=S=N1)c1ccccc1,3.34340002
N1=S=C(C(=O)O1)c1ccccc1,3.34340002
c1c(C2C(ON=S=2)=O)cccc1,3.34340002
c1ccccc1C1=S=NOC1=O,3.34340002
c1cccc(C2=S=NOC2=O)c1,3.34340002
N1OC(=O)C(c2ccccc2)=S=1,3.34340002
C1(=O)ON=S=C1c1ccccc1,3.34340002
c1ccc(cc1)C1C(=O)ON=S=1,3.34340002
c1c(C2C(ON=S=2)=O)cccc1,3.34340002
C1(c2ccccc2)C(ON=S=1)=O,3.34340002
c1ccccc1C1=S=NOC1=O,3.34340002
c1ccccc1C1C(=O)ON=S=1,3.34340002
S1=NOC(C=1c1ccccc1)=O,3.34340002
c1c(cccc1)C1C(ON=S=1)=O,3.34340002
c1(C2=S=NOC2=O)ccccc1,3.34340002
c1cccc(C2=S=NOC2=O)c1,3.34340002
c1ccccc1C1C(=O)ON=S=1,3.34340002
N1OC(=O)C(c2ccccc2)=S=1,3.34340002
S1=NOC(C=1c1ccccc1)=O,3.34340002
c1cccc(C2C(ON=S=2)=O)c1,3.34340002
C1(ON=S=C1c1ccccc1)=O,3.34340002
c1cccc(C2C(ON=S=2)=O)c1,3.34340002
c1(ccccc1)C1C(ON=S=1)=O,3.34340002
c1(C2=S=NOC2=O)ccccc1,3.34340002
C1(=O)C(=S=NO1)c1ccccc1,3.34340002
c1c(cccc1)C1=S=NOC1=O,3.34340002
c1(ccccc1)C1C(=O)ON=S=1,3.34340002
O1N=S=C(C1=O)c1ccccc1,3.34340002
O1C(C(c2ccccc2)=S=N1)=O,3.34340002
S1=C(C(ON=1)=O)c1ccccc1,3.34340002
C1(C(=S=NO1)c1ccccc1)=O,3.34340002
O1N=S=C(C1=O)c1ccccc1,3.34340002
c1cc(C2=S=NOC2=O)ccc1,3.34340002
c1cc(C2=S=NOC2=O)ccc1,3.34340002
c1ccccc1C1C(ON=S=1)=O,3.34340002
c1c(C2C(=O)ON=S=2)cccc1,3.34340002
C1(=O)ON=S=C1c1ccccc1,3.34340002
c1c(C2=S=NOC2=O)cccc1,3.34340002
c1ccccc1C1=S=NOC1=O,3.34340002
c1(C2=S=NOC2=O)ccccc1,3.34340002
C1(C(=O)ON=S=1)c1ccccc1,3.34340002
S1=NOC(=O)C=1c1ccccc1,3.34340002
c1ccc(cc1)C1=S=NOC1=O,3.34340002
c1c(cccc1)C1C(=O)ON=S=1,3.34340002
O1N=S=C(c2ccccc2)C1=O,3.34340002
S1=C(C(=O)ON=1)c1ccccc1,3.34340002
c1(ccccc1)C1C(ON=S=1)=O,3.34340002
S1=NOC(=O)C=1c1ccccc1,3.34340002
